"station" "longitude" "latitude" "h1" "h2" "h3" "h4" "h5" "h6" "h7" "h8" "h9" "h10" "h11" "h12" "h13" "h14" "h15" "h16" "h17" "h18" "h19" "h20" "h21" "h22" "h23" "h24" "h25" "h26" "h27" "h28" "h29" "h30" "h31" "h32" "h33" "h34" "h35" "h36" "h37" "h38" "h39" "h40" "h41" "h42" "h43" "h44" "h45" "h46" "h47" "h48" "h49" "h50" "h51" "h52" "h53" "h54" "h55" "h56" "h57" "h58" "h59" "h60" "h61" "h62" "h63" "h64" "h65" "h66" "h67" "h68" "h69" "h70" "h71" "h72" "h73" "h74" "h75" "h76" "h77" "h78" "h79" "h80" "h81" "h82" "h83" "h84" "h85" "h86" "h87" "h88" "h89" "h90" "h91" "h92" "h93" "h94" "h95" "h96" "h97" "h98" "h99" "h100" "h101" "h102" "h103" "h104" "h105" "h106" "h107" "h108" "h109" "h110" "h111" "h112" "h113" "h114" "h115" "h116" "h117" "h118" "h119" "h120" "h121" "h122" "h123" "h124" "h125" "h126" "h127" "h128" "h129" "h130" "h131" "h132" "h133" "h134" "h135" "h136" "h137" "h138" "h139" "h140" "h141" "h142" "h143" "h144" "h145" "h146" "h147" "h148" "h149" "h150" "h151" "h152" "h153" "h154" "h155" "h156" "h157" "h158" "h159" "h160" "h161" "h162" "h163" "h164" "h165" "h166" "h167" "h168"
"922" " PLACE CHARLES VALLIN" 2.30262194094114 48.835524753591 0.692307692307692 0.923076923076923 0.923076923076923 1 1 0.923076923076923 0.923076923076923 0.923076923076923 0.538461538461538 0.230769230769231 0.0769230769230769 0.0769230769230769 0.0769230769230769 0.357142857142857 0.0714285714285714 0.428571428571429 0.142857142857143 0.214285714285714 0.357142857142857 0.928571428571429 1 0.857142857142857 1 1 0.857142857142857 0.928571428571429 1 0.785714285714286 0.857142857142857 0.857142857142857 0.928571428571429 1 0.230769230769231 0.230769230769231 0.153846153846154 0.0769230769230769 0.153846153846154 0.153846153846154 0.0769230769230769 0.153846153846154 0.285714285714286 0.615384615384615 0.307692307692308 0.923076923076923 0.642857142857143 0.769230769230769 0.923076923076923 0.692307692307692 0.846153846153846 0.928571428571429 1 1 1 0.923076923076923 0.923076923076923 0.846153846153846 0.230769230769231 0.230769230769231 0.0769230769230769 0.0769230769230769 0.153846153846154 0.153846153846154 0.0769230769230769 0 0.230769230769231 0.230769230769231 0.307692307692308 0.769230769230769 0.769230769230769 0.928571428571429 0.857142857142857 0.928571428571429 0.923076923076923 0.928571428571429 0.857142857142857 0.857142857142857 0.928571428571429 0.769230769230769 0.615384615384615 0.461538461538462 0.153846153846154 0.538461538461538 0 0.0714285714285714 0.0769230769230769 0.0769230769230769 0 0.153846153846154 0.0769230769230769 0.230769230769231 0 0.538461538461538 0.615384615384615 0.461538461538462 0.928571428571429 0.714285714285714 0.928571428571429 0.928571428571429 1 0.923076923076923 0.846153846153846 1 0.846153846153846 0.846153846153846 0.615384615384615 0.615384615384615 0.142857142857143 0.214285714285714 0.142857142857143 0 0.214285714285714 0.357142857142857 0.571428571428571 0.357142857142857 0.230769230769231 0.857142857142857 0.857142857142857 0.857142857142857 0.785714285714286 0.857142857142857 0.785714285714286 0.785714285714286 0.928571428571429 1 1 1 1 0.928571428571429 0.857142857142857 0.642857142857143 0.142857142857143 0.0714285714285714 0.214285714285714 0.5 0.714285714285714 0.0714285714285714 0.142857142857143 0 0.214285714285714 0.214285714285714 0.357142857142857 0.785714285714286 0.928571428571429 0.5 0.571428571428571 0.571428571428571 0.571428571428571 1 1 1 1 0.928571428571429 0.928571428571429 0.857142857142857 0.857142857142857 1 0.785714285714286 1 0.857142857142857 0.571428571428571 0.428571428571429 0.142857142857143 0.5 0.5 0.928571428571429 0.857142857142857 0.928571428571429 0.785714285714286
"923" " OBERKAMPF" 2.36926143825526 48.8646494198968 0.906976744186046 0.976744186046512 0.976744186046512 0.976744186046512 0.976744186046512 0.976744186046512 0.953488372093023 0.953488372093023 0.953488372093023 0.720930232558139 0.116279069767442 0.0930232558139535 0.13953488372093 0.209302325581395 0.0465116279069767 0.116279069767442 0.0232558139534884 0.0930232558139535 0.0930232558139535 0.162790697674419 0.325581395348837 0.27906976744186 0.209302325581395 0.27906976744186 0.372093023255814 0.418604651162791 0.511627906976744 0.558139534883721 0.558139534883721 0.558139534883721 0.511627906976744 0.534883720930233 0.488372093023256 0.348837209302326 0.116279069767442 0.0952380952380952 0.0952380952380952 0.0952380952380952 0.0238095238095238 0 0.0238095238095238 0.0238095238095238 0 0.166666666666667 0.30952380952381 0.452380952380952 0.69047619047619 0.833333333333333 0.880952380952381 0.952380952380952 0.904761904761905 0.952380952380952 0.928571428571429 0.69047619047619 0.666666666666667 0.666666666666667 0.619047619047619 0.666666666666667 0.261904761904762 0.166666666666667 0.0952380952380952 0.0952380952380952 0.0952380952380952 0.0476190476190476 0.119047619047619 0.0476190476190476 0.142857142857143 0.119047619047619 0.166666666666667 0.238095238095238 0.166666666666667 0.476190476190476 0.642857142857143 0.666666666666667 0.738095238095238 0.80952380952381 0.80952380952381 0.80952380952381 0.833333333333333 0.833333333333333 0.785714285714286 0.738095238095238 0.428571428571429 0.452380952380952 0.619047619047619 0.595238095238095 0.547619047619048 0.523809523809524 0.595238095238095 0.452380952380952 0.595238095238095 0.714285714285714 0.619047619047619 0.976190476190476 0.976190476190476 1 1 1 1 0.976190476190476 0.619047619047619 0.619047619047619 0.571428571428571 0.666666666666667 0.785714285714286 0.619047619047619 0.238095238095238 0.404761904761905 0.186046511627907 0.232558139534884 0.0465116279069767 0.0232558139534884 0.116279069767442 0 0.0232558139534884 0.302325581395349 0.302325581395349 0.418604651162791 0.534883720930233 0.744186046511628 0.930232558139535 0.813953488372093 0.86046511627907 0.906976744186046 0.930232558139535 0.837209302325581 0.790697674418605 0.813953488372093 0.813953488372093 0.790697674418605 0.744186046511628 0.767441860465116 0.720930232558139 0.767441860465116 0.697674418604651 0.581395348837209 0.581395348837209 0.348837209302326 0.285714285714286 0.0930232558139535 0.13953488372093 0.395348837209302 0.697674418604651 1 1 0.953488372093023 0.837209302325581 0.837209302325581 0.627906976744186 0.627906976744186 0.488372093023256 0.534883720930233 0.534883720930233 0.581395348837209 0.511627906976744 0.232558139534884 0.27906976744186 0.186046511627907 0.0697674418604651 0.0930232558139535 0.0465116279069767 0.0930232558139535 0.0697674418604651 0.0697674418604651 0.302325581395349 0.418604651162791 0.395348837209302 0.418604651162791
"924" " STALINGRAD (MONTREUIL)" 2.44498742533926 48.856811123071 0.302325581395349 0.325581395348837 0.348837209302326 0.348837209302326 0.348837209302326 0.348837209302326 0.325581395348837 0.325581395348837 0.232558139534884 0.0465116279069767 0.0465116279069767 0.0909090909090909 0.0909090909090909 0.0681818181818182 0.0909090909090909 0.0909090909090909 0.113636363636364 0.136363636363636 0.0227272727272727 0 0.0909090909090909 0.159090909090909 0.181818181818182 0.204545454545455 0.204545454545455 0.204545454545455 0.227272727272727 0.227272727272727 0.227272727272727 0.227272727272727 0.227272727272727 0.204545454545455 0.136363636363636 0.0909090909090909 0 0 0.0227272727272727 0.0454545454545455 0 0.0227272727272727 0 0.0227272727272727 0.0454545454545455 0 0.136363636363636 0.204545454545455 0.204545454545455 0.204545454545455 0.181818181818182 0.204545454545455 0.227272727272727 0.227272727272727 0.227272727272727 0.227272727272727 0.204545454545455 0.204545454545455 0.113636363636364 0.0909090909090909 0.0909090909090909 0.0227272727272727 0.0227272727272727 0.0909090909090909 0.0681818181818182 0.0909090909090909 0.0454545454545455 0.0681818181818182 0.0454545454545455 0.0909090909090909 0.25 0.227272727272727 0.363636363636364 0.363636363636364 0.431818181818182 0.454545454545455 0.477272727272727 0.477272727272727 0.477272727272727 0.454545454545455 0.454545454545455 0.454545454545455 0.409090909090909 0.318181818181818 0.27906976744186 0.255813953488372 0.232558139534884 0.162790697674419 0.227272727272727 0.227272727272727 0.136363636363636 0.0909090909090909 0.0681818181818182 0.0681818181818182 0.116279069767442 0.136363636363636 0.136363636363636 0.204545454545455 0.227272727272727 0.295454545454545 0.25 0.25 0.25 0.227272727272727 0.204545454545455 0.204545454545455 0.181818181818182 0.0227272727272727 0.0227272727272727 0.0454545454545455 0.0227272727272727 0.0454545454545455 0.0681818181818182 0.0454545454545455 0.0227272727272727 0.113636363636364 0.0909090909090909 0.0909090909090909 0.113636363636364 0.113636363636364 0.159090909090909 0.181818181818182 0.181818181818182 0.159090909090909 0.159090909090909 0.159090909090909 0.181818181818182 0.181818181818182 0.159090909090909 0.136363636363636 0.136363636363636 0.136363636363636 0.0681818181818182 0.0681818181818182 0.0454545454545455 0.0681818181818182 0.0909090909090909 0.113636363636364 0.0227272727272727 0.0909090909090909 0.113636363636364 0.113636363636364 0.159090909090909 0.159090909090909 0.204545454545455 0.272727272727273 0.295454545454545 0.227272727272727 0.204545454545455 0.272727272727273 0.295454545454545 0.272727272727273 0.227272727272727 0.227272727272727 0.204545454545455 0.181818181818182 0.159090909090909 0.363636363636364 0.340909090909091 0.318181818181818 0.340909090909091 0.318181818181818 0.181818181818182 0.159090909090909 0.204545454545455 0.159090909090909 0.181818181818182 0.181818181818182 0.25 0.25
"925" " REPUBLIQUE 1 (BOULOGNE-BILLANCOURT)" 2.24390053207907 48.8334736792722 0.339285714285714 0.321428571428571 0.303571428571429 0.303571428571429 0.303571428571429 0.339285714285714 0.339285714285714 0.375 0.375 0.428571428571429 0.589285714285714 0.553571428571429 0.678571428571429 0.618181818181818 0.625 0.678571428571429 0.696428571428571 0.714285714285714 0.607142857142857 0.464285714285714 0.392857142857143 0.357142857142857 0.267857142857143 0.25 0.267857142857143 0.285714285714286 0.25 0.232142857142857 0.232142857142857 0.232142857142857 0.232142857142857 0.267857142857143 0.267857142857143 0.321428571428571 0.303571428571429 0.321428571428571 0.339285714285714 0.392857142857143 0.321428571428571 0.303571428571429 0.339285714285714 0.285714285714286 0.321428571428571 0.267857142857143 0.321428571428571 0.392857142857143 0.321428571428571 0.339285714285714 0.285714285714286 0.214285714285714 0.178571428571429 0.160714285714286 0.160714285714286 0.160714285714286 0.160714285714286 0.178571428571429 0.125 0.196428571428571 0.232142857142857 0.267857142857143 0.303571428571429 0.25 0.214285714285714 0.25 0.232142857142857 0.303571428571429 0.321428571428571 0.464285714285714 0.464285714285714 0.553571428571429 0.589285714285714 0.678571428571429 0.625 0.660714285714286 0.660714285714286 0.625 0.642857142857143 0.642857142857143 0.642857142857143 0.678571428571429 0.678571428571429 0.803571428571429 0.767857142857143 0.767857142857143 0.892857142857143 0.803571428571429 0.857142857142857 0.857142857142857 0.785714285714286 0.785714285714286 0.678571428571429 0.732142857142857 0.696428571428571 0.589285714285714 0.490909090909091 0.410714285714286 0.375 0.357142857142857 0.375 0.375 0.339285714285714 0.339285714285714 0.339285714285714 0.392857142857143 0.375 0.446428571428571 0.464285714285714 0.446428571428571 0.589285714285714 0.589285714285714 0.571428571428571 0.589285714285714 0.625 0.625 0.482142857142857 0.410714285714286 0.25 0.232142857142857 0.303571428571429 0.232142857142857 0.160714285714286 0.160714285714286 0.178571428571429 0.214285714285714 0.196428571428571 0.196428571428571 0.214285714285714 0.196428571428571 0.178571428571429 0.178571428571429 0.196428571428571 0.357142857142857 0.357142857142857 0.410714285714286 0.446428571428571 0.321428571428571 0.321428571428571 0.25 0.303571428571429 0.285714285714286 0.392857142857143 0.357142857142857 0.339285714285714 0.303571428571429 0.357142857142857 0.392857142857143 0.321428571428571 0.339285714285714 0.321428571428571 0.339285714285714 0.321428571428571 0.303571428571429 0.303571428571429 0.267857142857143 0.285714285714286 0.375 0.339285714285714 0.357142857142857 0.214285714285714 0.285714285714286 0.267857142857143 0.160714285714286 0.214285714285714 0.410714285714286 0.446428571428571 0.392857142857143 0.303571428571429 0.303571428571429
"926" " BOULEVARD FLANDRIN" 2.27435453917683 48.8687784917848 0.317073170731707 0.365853658536585 0.365853658536585 0.390243902439024 0.414634146341463 0.414634146341463 0.365853658536585 0.365853658536585 0.317073170731707 0.341463414634146 0.390243902439024 0.30952380952381 0.238095238095238 0.30952380952381 0.285714285714286 0.285714285714286 0.261904761904762 0.238095238095238 0.19047619047619 0.285714285714286 0.285714285714286 0.30952380952381 0.30952380952381 0.261904761904762 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.214285714285714 0.214285714285714 0.261904761904762 0.195121951219512 0.333333333333333 0.261904761904762 0.19047619047619 0.214285714285714 0.261904761904762 0.214285714285714 0.19047619047619 0.285714285714286 0.214285714285714 0.166666666666667 0.142857142857143 0.166666666666667 0.166666666666667 0.166666666666667 0.146341463414634 0.166666666666667 0.166666666666667 0.166666666666667 0.19047619047619 0.142857142857143 0.142857142857143 0.238095238095238 0.238095238095238 0.19047619047619 0.285714285714286 0.261904761904762 0.142857142857143 0.19047619047619 0.142857142857143 0.142857142857143 0.142857142857143 0.121951219512195 0.146341463414634 0.214285714285714 0.166666666666667 0.166666666666667 0.19047619047619 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.238095238095238 0.261904761904762 0.214285714285714 0.261904761904762 0.333333333333333 0.30952380952381 0.333333333333333 0.285714285714286 0.214285714285714 0.214285714285714 0.166666666666667 0.166666666666667 0.195121951219512 0.19047619047619 0.214285714285714 0.238095238095238 0.166666666666667 0.170731707317073 0.219512195121951 0.24390243902439 0.24390243902439 0.24390243902439 0.24390243902439 0.219512195121951 0.170731707317073 0.195121951219512 0.195121951219512 0.219512195121951 0.195121951219512 0.292682926829268 0.268292682926829 0.24390243902439 0.195121951219512 0.24390243902439 0.24390243902439 0.219512195121951 0.24390243902439 0.292682926829268 0.24390243902439 0.292682926829268 0.317073170731707 0.24390243902439 0.317073170731707 0.341463414634146 0.341463414634146 0.317073170731707 0.341463414634146 0.317073170731707 0.317073170731707 0.341463414634146 0.317073170731707 0.268292682926829 0.275 0.3 0.25 0.3 0.25 0.236842105263158 0.289473684210526 0.210526315789474 0.184210526315789 0.263157894736842 0.210526315789474 0.236842105263158 0.289473684210526 0.263157894736842 0.210526315789474 0.184210526315789 0.184210526315789 0.225 0.25 0.25 0.225 0.25 0.325 0.275 0.3 0.25 0.225 0.225 0.2 0.275 0.25 0.25 0.175 0.275 0.225 0.2 0.2
"927" " REPUBLIQUE 2 (BOULOGNE-BILLANCOURT)" 2.25371998800725 48.8319998153979 0.214285714285714 0.214285714285714 0.285714285714286 0.285714285714286 0.285714285714286 0.285714285714286 0.285714285714286 0.285714285714286 0.285714285714286 0.107142857142857 1 1 0.964285714285714 0.928571428571429 0.928571428571429 0.928571428571429 1 1 0.892857142857143 0.642857142857143 0.285714285714286 0.178571428571429 0.178571428571429 0.285714285714286 0.285714285714286 0.321428571428571 0.392857142857143 0.357142857142857 0.357142857142857 0.357142857142857 0.357142857142857 0.285714285714286 0.25 0.178571428571429 0.964285714285714 1 0.928571428571429 0.785714285714286 0.821428571428571 0.892857142857143 0.964285714285714 1 0.857142857142857 0.678571428571429 0.214285714285714 0.0714285714285714 0.107142857142857 0.142857142857143 0.107142857142857 0.178571428571429 0.142857142857143 0.107142857142857 0.107142857142857 0.107142857142857 0.107142857142857 0.142857142857143 0.178571428571429 0.142857142857143 0.714285714285714 0.75 0.785714285714286 0.821428571428571 0.785714285714286 0.821428571428571 0.785714285714286 0.964285714285714 0.714285714285714 0.5 0.142857142857143 0.214285714285714 0.178571428571429 0.178571428571429 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.107142857142857 0.285714285714286 1 1 0.928571428571429 1 1 0.964285714285714 0.964285714285714 1 0.785714285714286 0.678571428571429 0.357142857142857 0.535714285714286 0.535714285714286 0.5 0.392857142857143 0.321428571428571 0.357142857142857 0.357142857142857 0.357142857142857 0.285714285714286 0.25 0.214285714285714 0.0714285714285714 0.428571428571429 1 0.964285714285714 0.857142857142857 0.857142857142857 0.964285714285714 1 1 0.964285714285714 0.75 0.464285714285714 0.321428571428571 0.333333333333333 0.392857142857143 0.464285714285714 0.535714285714286 0.535714285714286 0.678571428571429 0.607142857142857 0.714285714285714 0.714285714285714 0.785714285714286 0.785714285714286 0.785714285714286 0.785714285714286 0.642857142857143 0.642857142857143 0.607142857142857 0.642857142857143 0.571428571428571 0.607142857142857 0.607142857142857 0.464285714285714 0.571428571428571 0.75 0.642857142857143 0.714285714285714 0.714285714285714 0.714285714285714 0.642857142857143 0.785714285714286 0.892857142857143 1 1 0.964285714285714 1 1 0.964285714285714 1 0.892857142857143 0.678571428571429 0.821428571428571 1 1 1 0.892857142857143 0.821428571428571 0.642857142857143 0.607142857142857 0.571428571428571 0.678571428571429 0.857142857142857 0.964285714285714
"928" " D'ORVES (PANTIN)" 2.40649821383289 48.8904846162374 0 0 0 0 0 0 0 0 0.0555555555555556 0.0555555555555556 0.111111111111111 0.166666666666667 0.166666666666667 0.0555555555555556 0.0555555555555556 0 0.0555555555555556 0.0555555555555556 0.111111111111111 0.0555555555555556 0.277777777777778 0.277777777777778 0.277777777777778 0.277777777777778 0.333333333333333 0.444444444444444 0.388888888888889 0.444444444444444 0.0555555555555556 0.0555555555555556 0.0555555555555556 0.0555555555555556 0.166666666666667 0.0555555555555556 0 0.0555555555555556 0.0555555555555556 0.0555555555555556 0.0555555555555556 0.111111111111111 0.0555555555555556 0 0 0 0.235294117647059 0.294117647058824 0.235294117647059 0.294117647058824 0.352941176470588 0.352941176470588 0.352941176470588 0.352941176470588 0 0 0 0 0.0588235294117647 0 0 0 0.0555555555555556 0.111111111111111 0 0.166666666666667 0 0 0 0 0.0555555555555556 0.111111111111111 0.222222222222222 0.277777777777778 0.277777777777778 0.333333333333333 0.333333333333333 0.333333333333333 0.277777777777778 0 0 0 0.0555555555555556 0.0555555555555556 0 0 0 0 0 0 0 0.0555555555555556 0 0.111111111111111 0.111111111111111 0.166666666666667 0.166666666666667 0.222222222222222 0.222222222222222 0.277777777777778 0.277777777777778 0.277777777777778 0.277777777777778 0 0 0.0555555555555556 0.0555555555555556 0.0555555555555556 0 0 0.0555555555555556 0.111111111111111 0.111111111111111 0.166666666666667 0.222222222222222 0.222222222222222 0.388888888888889 0.444444444444444 0.388888888888889 0.388888888888889 0.444444444444444 0.388888888888889 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.388888888888889 0.388888888888889 0.444444444444444 0.444444444444444 0.388888888888889 0.444444444444444 0.388888888888889 0.444444444444444 0.388888888888889 0.222222222222222 0.277777777777778 0.166666666666667 0.111111111111111 0 0.166666666666667 0.166666666666667 0.111111111111111 0.277777777777778 0.277777777777778 0.277777777777778 0.166666666666667 0.166666666666667 0.222222222222222 0.222222222222222 0.222222222222222 0.277777777777778 0.388888888888889 0.388888888888889 0.333333333333333 0.277777777777778 0.277777777777778 0.333333333333333 0.277777777777778 0.333333333333333 0.333333333333333 0.333333333333333 0.0555555555555556 0.166666666666667 0.222222222222222 0.222222222222222 0.277777777777778 0.222222222222222 0.166666666666667 0.166666666666667
"929" " PLACE DE LA REUNION" 2.39972858968972 48.8553551399868 0.25 0.272727272727273 0.272727272727273 0.727272727272727 0.727272727272727 0.704545454545455 0.681818181818182 0.636363636363636 0.590909090909091 0.0454545454545455 0 0 0.0227272727272727 0.0227272727272727 0.0681818181818182 0.0454545454545455 0.0227272727272727 0.0681818181818182 0.0909090909090909 0.159090909090909 0.136363636363636 0.25 0.25 0.25 0.340909090909091 0.363636363636364 0.363636363636364 0.363636363636364 0.363636363636364 0.363636363636364 0.340909090909091 0.295454545454545 0.113636363636364 0 0.0232558139534884 0 0 0.0232558139534884 0.0465116279069767 0 0.0465116279069767 0.0930232558139535 0.116279069767442 0.209302325581395 0.255813953488372 0.395348837209302 0.325581395348837 0.27906976744186 0.302325581395349 0.348837209302326 0.790697674418605 0.813953488372093 0.813953488372093 0.790697674418605 0.813953488372093 0.720930232558139 0.604651162790698 0.0697674418604651 0 0.186046511627907 0.162790697674419 0.0476190476190476 0.0454545454545455 0.0454545454545455 0 0.522727272727273 0.545454545454545 0.5 0.545454545454545 0.477272727272727 0.431818181818182 0.477272727272727 0.659090909090909 0.659090909090909 0.727272727272727 0.75 0.75 0.727272727272727 0.704545454545455 0.613636363636364 0.431818181818182 0 0 0 0 0.0232558139534884 0.0227272727272727 0.0454545454545455 0.0454545454545455 0.136363636363636 0.0681818181818182 0.0909090909090909 0.227272727272727 0.340909090909091 0.295454545454545 0.318181818181818 0.409090909090909 0.863636363636364 0.863636363636364 0.909090909090909 0.863636363636364 0.886363636363636 0.863636363636364 0.727272727272727 0.5 0 0.0227272727272727 0 0.0454545454545455 0 0 0 0 0.0909090909090909 0.113636363636364 0.295454545454545 0.318181818181818 0.25 0.25 0.181818181818182 0.136363636363636 0.159090909090909 0.181818181818182 0.25 0.227272727272727 0.204545454545455 0.204545454545455 0.159090909090909 0.136363636363636 0.0681818181818182 0.0454545454545455 0.0454545454545455 0.25 0.340909090909091 0.227272727272727 0.113636363636364 0.0454545454545455 0 0.0227272727272727 0.136363636363636 0 0.0454545454545455 0.0227272727272727 0.0681818181818182 0.0909090909090909 0.159090909090909 0.181818181818182 0.272727272727273 0.227272727272727 0.25 0.272727272727273 0.295454545454545 0.25 0.25 0.136363636363636 0.113636363636364 0 0.159090909090909 0.0227272727272727 0.0454545454545455 0 0.0454545454545455 0.0681818181818182 0 0.454545454545455 0.431818181818182 0.545454545454545 0.522727272727273
"930" " RASPAIL QUINET" 2.32955509720774 48.8391991671584 0.113636363636364 0.0909090909090909 0.0454545454545455 0 0 0.0227272727272727 0.0227272727272727 0.0227272727272727 0.0454545454545455 0.0227272727272727 0.0454545454545455 0.0454545454545455 0.0454545454545455 0 0 0 0 0 0.0227272727272727 0.418604651162791 0.418604651162791 0.386363636363636 0.363636363636364 0.295454545454545 0.204545454545455 0.204545454545455 0.204545454545455 0.613636363636364 0.590909090909091 0.954545454545455 0.954545454545455 0.909090909090909 0.909090909090909 0.840909090909091 0.613636363636364 0.568181818181818 0.431818181818182 0.272727272727273 0.113636363636364 0 0 0.0227272727272727 0.136363636363636 0.113636363636364 0.159090909090909 0.0681818181818182 0.0227272727272727 0.0227272727272727 0.0227272727272727 0.0227272727272727 0.0227272727272727 0 0.454545454545455 0.477272727272727 0.477272727272727 0.431818181818182 0.431818181818182 0.386363636363636 0.25 0.204545454545455 0.0909090909090909 0.0681818181818182 0.0227272727272727 0.0227272727272727 0.0454545454545455 0.0227272727272727 0.136363636363636 0.113636363636364 0.181818181818182 0.204545454545455 0.0454545454545455 0.113636363636364 0.0227272727272727 0.0454545454545455 0.0681818181818182 0.0454545454545455 0.522727272727273 0.545454545454545 0.545454545454545 0.5 0.454545454545455 0.318181818181818 0.113636363636364 0.0454545454545455 0.0681818181818182 0.113636363636364 0.0681818181818182 0.0454545454545455 0.0227272727272727 0.0454545454545455 0.0681818181818182 0.0681818181818182 0.0227272727272727 0.204545454545455 0.204545454545455 0.0909090909090909 0.0681818181818182 0.0681818181818182 0.545454545454545 0.545454545454545 0.454545454545455 0.454545454545455 0.454545454545455 0.431818181818182 0.454545454545455 0.454545454545455 0.272727272727273 0.0909090909090909 0.136363636363636 0.136363636363636 0.181818181818182 0.0909090909090909 0.136363636363636 0.136363636363636 0.431818181818182 0.386363636363636 0.295454545454545 0.159090909090909 0.0454545454545455 0 0.0227272727272727 0.0227272727272727 0.0227272727272727 0.0454545454545455 0.0909090909090909 0 0 0 0 0.0909090909090909 0 0.0454545454545455 0.0227272727272727 0.0454545454545455 0 0 0 0.0454545454545455 0 0 0.0454545454545455 0.0454545454545455 0.0454545454545455 0 0 0 0.0454545454545455 0 0.0227272727272727 0.113636363636364 0.113636363636364 0.0909090909090909 0.0681818181818182 0.0454545454545455 0.0454545454545455 0.0227272727272727 0.0454545454545455 0.0454545454545455 0.0227272727272727 0.0227272727272727 0.0454545454545455 0.0681818181818182 0 0.0227272727272727 0 0 0.0227272727272727 0.0454545454545455
"931" " PORTE DE VERSAILLES" 2.28712226198256 48.8321794442604 0.608695652173913 0.0434782608695652 0.130434782608696 0.130434782608696 0.130434782608696 0.0869565217391304 0.0869565217391304 0.0869565217391304 0.304347826086957 0.739130434782609 0.652173913043478 0.478260869565217 0.347826086956522 0.260869565217391 0.173913043478261 0.130434782608696 0.130434782608696 0 0 0.217391304347826 0.260869565217391 0.260869565217391 0.347826086956522 0.0869565217391304 0 0.0869565217391304 0.130434782608696 0.173913043478261 0.173913043478261 0.173913043478261 0.130434782608696 0.173913043478261 0.391304347826087 0.956521739130435 0.782608695652174 0.91304347826087 0.91304347826087 0.652173913043478 0.739130434782609 0.652173913043478 0.782608695652174 0.695652173913043 0.782608695652174 0.565217391304348 0.826086956521739 0.956521739130435 0.869565217391304 0.91304347826087 0.956521739130435 0.956521739130435 0 0.0909090909090909 0.136363636363636 0.136363636363636 0.136363636363636 0.181818181818182 0.545454545454545 0.863636363636364 0.772727272727273 0.636363636363636 0.454545454545455 0.409090909090909 0.272727272727273 0.272727272727273 0.136363636363636 0 0 0.0454545454545455 0.272727272727273 0.181818181818182 0.0909090909090909 0 0.0454545454545455 0.181818181818182 0.136363636363636 0.0454545454545455 0.0454545454545455 0.0454545454545455 0.0454545454545455 0.136363636363636 0.772727272727273 0.909090909090909 0.772727272727273 0.636363636363636 0.772727272727273 0.909090909090909 0.952380952380952 0.761904761904762 0.523809523809524 0.238095238095238 0.142857142857143 0 0.19047619047619 0.19047619047619 0.285714285714286 0.285714285714286 0.666666666666667 0.428571428571429 0.0952380952380952 0.142857142857143 0.142857142857143 0.19047619047619 0.333333333333333 0.428571428571429 0.91304347826087 0.956521739130435 0.826086956521739 0.826086956521739 0.826086956521739 0.739130434782609 0.869565217391304 0.956521739130435 0.826086956521739 0.695652173913043 0.347826086956522 0.434782608695652 0.173913043478261 0.130434782608696 0.173913043478261 0.0434782608695652 0.173913043478261 0.347826086956522 0.521739130434783 0.739130434782609 0.956521739130435 0.956521739130435 0.956521739130435 0.91304347826087 0.956521739130435 0.956521739130435 0.956521739130435 0.956521739130435 0.956521739130435 0.782608695652174 0.739130434782609 0.91304347826087 0.652173913043478 0.652173913043478 0.652173913043478 0.652173913043478 0.260869565217391 0.434782608695652 0.652173913043478 0.826086956521739 0.826086956521739 0.782608695652174 0.869565217391304 0.869565217391304 0.956521739130435 0.956521739130435 0.956521739130435 0.956521739130435 0.956521739130435 0.956521739130435 0.91304347826087 0.956521739130435 0.956521739130435 0.782608695652174 0.956521739130435 0.956521739130435 0.956521739130435 0.91304347826087 0.91304347826087 0.956521739130435 0.727272727272727 0.863636363636364 0.782608695652174 0.695652173913043
